% Model:              3DSLM_TI_Por0.4_Abs0.5_ETcomparison.mph
% Version:            COMSOL 5.2.0.220
% Date:               Nov 10 2019, 16:38
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% T                       Height
1015.7157157157158        375.55413117730495
1016.8168168168169        375.55413117730495
1017.9179179179179        375.55413117730495
1019.019019019019         375.55413117730495
1020.1201201201201        375.55413117730495
1021.2212212212212        375.55413117730495
1022.3223223223223        375.55413117730495
1023.4234234234234        375.55413117730495
1024.5245245245246        375.55413117730495
1025.6256256256256        375.55413117730495
1026.7267267267266        375.55413117730495
1027.8278278278278        375.55413117730495
1028.928928928929         375.55413117730495
1030.03003003003          375.55413117730495
1031.131131131131         375.55413117730495
1032.2322322322323        375.55413117730495
1033.3333333333335        375.55413117730495
1034.4344344344345        375.55413117730495
1035.5355355355355        375.55413117730495
1036.6366366366365        375.55413117730495
1037.7377377377377        375.55413117730495
1038.838838838839         375.55413117730495
1039.93993993994          375.55413117730495
1041.041041041041         375.55413117730495
1042.1421421421421        375.55413117730495
1043.2432432432433        375.55413117730495
1044.3443443443443        375.55413117730495
1045.4454454454453        375.55413117730495
1046.5465465465466        375.55413117730495
1047.6476476476478        375.55413117730495
1048.7487487487488        375.55413117730495
1049.8498498498498        375.55413117730495
1050.950950950951         375.55413117730495
1052.0520520520522        375.55413117730495
1053.1531531531532        375.55413117730495
1054.2542542542542        375.55413117730495
1055.3553553553552        375.55413117730495
1056.4564564564564        375.55413117730495
1057.5575575575576        375.55413117730495
1058.6586586586586        375.55413117730495
1059.7597597597596        375.55413117730495
1060.8608608608608        375.55413117730495
1061.961961961962         375.55413117730495
1063.063063063063         375.55413117730495
1064.164164164164         375.55413117730495
1065.2652652652653        375.55413117730495
1066.3663663663665        375.55413117730495
1067.4674674674675        375.55413117730495
1068.5685685685685        375.55413117730495
1069.6696696696697        375.55413117730495
1070.770770770771         375.55413117730495
1071.871871871872         375.55413117730495
1072.972972972973         375.55413117730495
1074.074074074074         375.55413117730495
1075.1751751751751        375.55413117730495
1076.2762762762763        375.55413117730495
1077.3773773773773        375.55413117730495
1078.4784784784783        375.55413117730495
1079.5795795795796        375.55413117730495
1080.6806806806808        375.55413117730495
1081.7817817817818        375.55413117730495
1082.8828828828828        375.55413117730495
1083.983983983984         375.55413117730495
1085.0850850850852        375.55413117730495
1086.1861861861862        375.55413117730495
1087.2872872872872        375.55413117730495
1088.3883883883884        375.55413117730495
1089.4894894894896        375.55413117730495
1090.5905905905906        375.55413117730495
1091.6916916916916        375.55413117730495
1092.7927927927926        375.55413117730495
1093.8938938938938        375.55413117730495
1094.994994994995         375.55413117730495
1096.096096096096         375.55413117730495
1097.197197197197         375.55413117730495
1098.2982982982983        375.55413117730495
1099.3993993993995        375.55413117730495
1100.5005005005005        375.55413117730495
1101.6016016016015        375.55413117730495
1102.7027027027027        375.55413117730495
1103.803803803804         375.55413117730495
1104.904904904905         375.55413117730495
1106.006006006006         375.55413117730495
1107.1071071071071        375.55413117730495
1108.2082082082084        375.55413117730495
1109.3093093093094        375.55413117730495
1110.4104104104103        375.55413117730495
1111.5115115115113        375.55413117730495
1112.6126126126126        375.55413117730495
1113.7137137137138        375.55413117730495
1114.8148148148148        375.55413117730495
1115.9159159159158        375.55413117730495
1117.017017017017         375.55413117730495
1118.1181181181182        375.55413117730495
1119.2192192192192        375.55413117730495
1120.3203203203202        375.55413117730495
1121.4214214214214        375.55413117730495
1122.5225225225226        375.55413117730495
1123.6236236236236        375.55413117730495
1124.7247247247246        375.55413117730495
1125.8258258258259        375.55413117730495
1126.926926926927         375.55413117730495
1128.028028028028         375.55413117730495
1129.129129129129         375.55413117730495
1130.23023023023          375.55413117730495
1131.3313313313313        375.55413117730495
1132.4324324324325        375.55413117730495
1133.5335335335335        375.55413117730495
1134.6346346346345        375.55413117730495
1135.7357357357357        375.55413117730495
1136.836836836837         375.55413117730495
1137.937937937938         375.55413117730495
1139.039039039039         375.55413117730495
1140.1401401401401        375.55413117730495
1141.2412412412414        375.55413117730495
1142.3423423423424        375.55413117730495
1143.4434434434434        375.55413117730495
1144.5445445445446        375.55413117730495
1145.6456456456458        375.55413117730495
1146.7467467467468        375.55413117730495
1147.8478478478478        375.55413117730495
1148.9489489489488        375.55413117730495
1150.05005005005          375.55413117730495
1151.1511511511512        375.55413117730495
1152.2522522522522        375.55413117730495
1153.3533533533532        375.55413117730495
1154.4544544544544        375.55413117730495
1155.5555555555557        375.55413117730495
1156.6566566566567        375.55413117730495
1157.7577577577576        375.55413117730495
1158.8588588588589        375.55413117730495
1159.95995995996          375.55413117730495
1161.061061061061         375.55413117730495
1162.162162162162         375.55413117730495
1163.2632632632633        375.55413117730495
1164.3643643643645        375.55413117730495
1165.4654654654655        375.55413117730495
1166.5665665665665        375.55413117730495
1167.6676676676675        375.55413117730495
1168.7687687687687        375.55413117730495
1169.86986986987          375.55413117730495
1170.970970970971         375.55413117730495
1172.072072072072         375.55413117730495
1173.1731731731732        375.55413117730495
1174.2742742742744        375.55413117730495
1175.3753753753754        375.55413117730495
1176.4764764764764        375.55413117730495
1177.5775775775776        375.55413117730495
1178.6786786786788        375.55413117730495
1179.7797797797798        375.55413117730495
1180.8808808808808        375.55413117730495
1181.981981981982         375.55413117730495
1183.0830830830832        375.55413117730495
1184.1841841841842        375.55413117730495
1185.2852852852852        375.55413117730495
1186.3863863863862        375.55413117730495
1187.4874874874874        375.55413117730495
1188.5885885885887        375.55413117730495
1189.6896896896897        375.55413117730495
1190.7907907907907        375.55413117730495
1191.8918918918919        375.55413117730495
1192.992992992993         375.55413117730495
1194.094094094094         375.55413117730495
1195.195195195195         375.55413117730495
1196.2962962962963        375.55413117730495
1197.3973973973975        375.55413117730495
1198.4984984984985        375.55413117730495
1199.5995995995995        375.55413117730495
1200.7007007007007        375.55413117730495
1201.801801801802         375.55413117730495
1202.902902902903         375.55413117730495
1204.004004004004         375.55413117730495
1205.105105105105         375.55413117730495
1206.2062062062062        375.55413117730495
1207.3073073073074        375.55413117730495
1208.4084084084084        375.55413117730495
1209.5095095095094        375.55413117730495
1210.6106106106106        375.55413117730495
1211.7117117117118        375.55413117730495
1212.8128128128128        375.55413117730495
1213.9139139139138        375.55413117730495
1215.015015015015         375.55413117730495
1216.1161161161162        375.55413117730495
1217.2172172172172        375.55413117730495
1218.3183183183182        375.55413117730495
1219.4194194194195        375.55413117730495
1220.5205205205207        375.55413117730495
1221.6216216216217        375.55413117730495
1222.7227227227227        375.55413117730495
1223.8238238238237        375.55413117730495
1224.9249249249249        375.55413117730495
1226.026026026026         375.55413117730495
1227.127127127127         375.55413117730495
1228.228228228228         375.55413117730495
1229.3293293293293        375.55413117730495
1230.4304304304305        375.55413117730495
